"","NCBI.Taxon.ID","EntrezGene.ID","EntrezGene.ID.HUMAN"
"36787",10090,77630,"56978"
"36789",10090,435273,"81851"
"36791",10090,170786,"10332"
"36793",10090,319888,""
"36794",10090,83885,""
"36795",10090,67543,""
"36796",10090,69301,""
"36797",10090,244233,""
"36798",10090,66192,""
"36799",10090,100502777,""
"36800",10090,74026,"339287"
"36802",10090,22712,""
"36803",10090,232853,""
"36804",10090,22776,""
"36805",10090,332359,"220359"
"36807",10090,622307,""
"36808",10090,100312986,""
"36809",10090,21933,"8797"
"36811",10090,70062,""
"36812",10090,75677,"53842"
"36815",10090,17886,"4627"
"36817",10090,229697,""
"36818",10090,70127,"8110"
"36820",10090,70257,"9556"
"36822",10090,215928,""
"36823",10090,66491,"5441"
"36825",10090,100040926,""
"36828",10090,99696,""
"36829",10090,74281,"375686"
"36835",10090,105734,"84948"
"36837",10090,216835,"124739"
"36839",10090,242711,"10136"
"36841",10090,277668,""
"36842",10090,194225,""
"36843",10090,100012,""
"36844",10090,333669,""
"36846",10090,56094,""
"36849",10090,100312956,"100169851"
"36854",10090,68936,""
"36856",10090,225884,""
"36857",10090,71640,""
"36858",10090,72045,""
"36859",10090,238663,""
"36860",10090,69134,""
"36861",10090,243616,"6538"
"36869",10090,384198,"100129583"
"36874",10090,240816,"353299"
"36878",10090,14747,"1240"
"36882",10090,271278,""
"36883",10090,245282,""
"36884",10090,328561,""
"36885",10090,626615,""
"36886",10090,328563,""
"36891",10090,654498,"10086"
"36895",10090,71088,""
"36896",10090,21822,""
"36897",10090,100039796,""
"36901",10090,71001,""
"36905",10090,381418,"399697"
"36907",10090,75861,""
"36908",10090,240638,"387700"
"36910",10090,75512,"257202"
"36912",10090,58229,"79825"
"36919",10090,67653,""
"36921",10090,319207,"84547"
"36924",10090,210535,""
"36926",10090,381820,"100129361"
"36928",10090,68859,"388588"
"36930",10090,100271704,""
"36932",10090,114671,""
"36933",10090,231201,""
"36934",10090,408191,""
"36935",10090,408192,""
"36937",10090,214685,"150356"
"36939",10090,100302688,"414152"
"36943",10090,69389,"286436"
"36948",10090,226438,"91156"
"36950",10090,319482,""
"36951",10090,100048644,"100303755"
"36953",10090,384997,"57115"
"36955",10090,100503572,"92482"
"36958",10090,76416,""
"36959",10090,328573,""
"36960",10090,667118,"100381270"
"36962",10090,637578,""
"36963",10090,100861880,""
"36964",10090,100861891,""
"36965",10090,100861901,""
"36966",10090,100505265,""
"36967",10090,100043224,""
"36968",10090,100043227,""
"36969",10090,100043231,""
"36970",10090,100043235,""
"36971",10090,100043239,""
"36972",10090,100043247,""
"36973",10090,100043292,""
"36974",10090,627488,""
"36975",10090,667692,""
"36976",10090,387344,""
"36977",10090,112408,""
"36978",10090,387341,""
"36979",10090,387340,""
"36980",10090,353166,""
"36981",10090,387354,""
"36982",10090,387345,""
"36983",10090,667992,""
"36984",10090,100312949,""
"36985",10090,14290,""
"36986",10090,212483,""
"36987",10090,232714,"8972"
"36990",10090,433424,""
"36991",10090,636741,""
"36992",10090,100041579,""
"36993",10090,100862247,""
"36994",10090,621580,""
"36995",10090,229571,""
"36996",10090,399675,""
"36997",10090,215919,""
"36998",10090,69810,"170482"
"37002",10090,75573,"92340"
"37005",10090,109663,"3227"
"37007",10090,210321,""
"37009",10090,69878,"6636"
"37012",10090,100502590,"730159"
"37019",10090,100044509,"100507588"
"37021",10090,637093,"100129520"
"37023",10090,235634,"100132146"
"37025",10090,109314,"574414"
"37027",10090,100503240,"100329135"
"37032",10090,546143,"145788"
"37055",10090,230157,"8577"
"37057",10090,665433,"8334"
"37059",10090,73693,"55211"
"37063",10090,72632,"100507341"
"37068",10090,230991,"643988"
"37071",10090,242800,"100287898"
"37084",10090,17005,"4058"
"37087",10090,18489,"5068"
"37089",10090,235611,"5364"
"37103",10090,13175,"9201"
"37113",10090,110954,"6134"
"37118",10090,71679,"10476"
"37120",10090,69994,"6248"
"37125",10090,15427,"3225"
"37127",10090,394252,"6317"
"37132",10090,12164,""
"37133",10090,12936,"56144"
"37135",10090,13024,""
"37136",10090,13025,""
"37137",10090,14291,""
"37138",10090,18405,""
"37139",10090,18406,""
"37140",10090,18407,""
"37141",10090,22264,"118471"
"37143",10090,15426,"3224"
"37145",10090,16642,""
"37146",10090,58179,""
"37147",10090,17227,""
"37148",10090,22138,"7273"
"37150",10090,113848,""
"37151",10090,113847,""
"37152",10090,22297,""
"37153",10090,22296,""
"37154",10090,22599,""
"37157",10090,228012,"9874"
"37159",10090,18369,"23538"
"37161",10090,76279,""
"37164",10090,258939,"26532"
"37166",10090,66595,"28990"
"37171",10090,83382,"27180"
"37176",10090,30953,"29970"
"37188",10090,381213,"54860"
"37194",10090,192161,"56139"
"37196",10090,56093,""
"37200",10090,668880,"57519"
"37209",10090,628709,"90592"
"37210",10090,100502880,"90592"
"37211",10090,102634030,"90592"
"37212",10090,665738,"90592"
"37214",10090,72739,"80317"
"37219",10090,239827,"80235"
"37222",10090,67932,""
"37223",10090,68171,""
"37224",10090,68172,""
"37225",10090,68274,""
"37226",10090,68553,""
"37227",10090,68774,"64231"
"37229",10090,69239,""
"37230",10090,69661,""
"37231",10090,71149,"101929469"
"37233",10090,73656,""
"37234",10090,75106,""
"37235",10090,76399,""
"37236",10090,76486,""
"37237",10090,76627,"339779"
"37239",10090,77036,""
"37240",10090,77252,""
"37241",10090,78174,""
"37242",10090,28250,""
"37243",10090,83556,""
"37244",10090,83996,""
"37258",10090,114661,""
"37260",10090,383592,"100130097"
"37262",10090,674895,""
"37263",10090,21391,"6916"
"37265",10090,53901,"10231"
"37267",10090,228788,"140706"
"37273",10090,171194,""
"37275",10090,100041194,"113146"
"37278",10090,70439,"8148"
"37281",10090,77505,"144132"
"37285",10090,403175,"201798"
"37287",10090,258335,""
"37288",10090,258369,""
"37289",10090,258392,""
"37290",10090,404309,""
"37291",10090,258841,""
"37292",10090,18329,""
"37293",10090,259023,""
"37294",10090,259074,"26664"
"37296",10090,259093,""
"37297",10090,259115,""
"37308",10090,233222,""
"37309",10090,235854,""
"37310",10090,217258,""
"37313",10090,232409,""
"37314",10090,94071,""
"37317",10090,433365,"127670"
"37322",10090,240216,""
"37328",10090,381287,""
"37329",10090,620078,""
"37330",10090,101434,""
"37331",10090,319317,""
"37334",10090,319719,"375484"
"37336",10090,224019,""
"37337",10090,328971,""
"37339",10090,332397,"340719"
"37348",10090,272158,""
"37355",10090,69457,""
"37356",10090,671564,"285498"
"37361",10090,381463,""
"37362",10090,383548,""
"37363",10090,381286,""
"37369",10090,68126,"151313"
"37372",10090,233637,""
"37373",10090,13531,""
"37374",10090,381944,""
"37375",10090,13532,""
"37376",10090,384701,""
"37377",10090,625530,""
"37380",10090,279572,""
"37381",10090,83671,"54843"
"37383",10090,259044,""
"37389",10090,404335,""
"37392",10090,102637749,""
"37396",10090,102638882,""
"37397",10090,100504162,""
"37398",10090,102633458,""
"37400",10090,100503043,"100131755"
"37403",10090,102636299,""
"37406",10090,669393,""
"37408",10090,102637973,""
"37409",10090,16136,"3543	100423062"
"37413",10090,102638837,""
"37414",10090,102634333,"285556"
"37418",10090,100041680,""
"37419",10090,101056084,""
"37420",10090,77763,""
"37421",10090,666145,"101928603"
"37423",10090,102635661,""
"37424",10090,665181,""
"37425",10090,243866,""
"37427",10090,100039731,""
"37428",10090,102636989,""
"37429",10090,68511,"728597"
"37441",10090,432798,""
"37442",10090,100042960,""
"37445",10090,544792,"644070"
"37448",10090,100503583,"100861412"
"37450",10090,208426,"654502"
"37452",10090,100502846,""
"37453",10090,100039478,""
"37454",10090,77049,""
"37455",10090,100039674,""
"37456",10090,102631503,""
"37457",10090,73934,""
"37458",10090,100039786,""
"37459",10090,100039899,""
"37460",10090,100503915,"392275"
"37466",10090,102637513,""
"37468",10090,70956,"400629"
"37470",10090,258618,"138881"
"37472",10090,102638514,""
"37473",10090,258135,""
"37474",10090,257975,""
"37475",10090,258799,""
"37476",10090,69441,""
"37477",10090,433003,""
"37479",10090,229687,""
"37480",10090,100503036,""
"37482",10090,102635385,""
"37484",10090,233810,""
"37485",10090,664969,""
"37486",10090,15493,"3283"
"37487",10090,15494,"3283"
"37488",10090,15497,"3283"
"37490",10090,114641,"6160"
"37492",10090,258198,"127074"
"37493",10090,258261,"127074"
"37494",10090,258495,"127074"
"37495",10090,259148,"127074"
"37496",10090,258879,"127074"
"37497",10090,100502887,"127074"
"37499",10090,258652,""
"37500",10090,258454,""
"37501",10090,258455,""
"37502",10090,259096,""
"37504",10090,259162,""
"37506",10090,404311,""
"37507",10090,259054,""
"37509",10090,258505,""
"37510",10090,258503,""
"37511",10090,387132,"6759	548313"
"37533",10090,102294,"285440"
"37535",10090,13063,"54205"
"37537",10090,100040961,""
"37538",10090,56455,"8655"
"37540",10090,258319,"79295"
"37544",10090,433801,"90317"
"37545",10090,102632968,"90317"
"37546",10090,100043034,"90317"
"37547",10090,100503584,"90317"
"37548",10090,667666,"90317"
"37549",10090,112422,"90317"
"37550",10090,100041379,"90317"
"37551",10090,100041433,"90317"
"37552",10090,100041677,"90317"
"37553",10090,433804,"90317"
"37554",10090,626316,"90317"
"37555",10090,666532,"90317"
"37556",10090,433791,"90317"
"37558",10090,70405,"810"
"37561",10090,22694,""
"37565",10090,76219,""
"37566",10090,76976,""
"37567",10090,381654,""
"37568",10090,320549,""
"37569",10090,665943,""
"37570",10090,545762,""
"37571",10090,100040885,""
"37572",10090,100041253,""
"37573",10090,100041032,""
"37574",10090,100041102,""
"37575",10090,100041179,""
"37576",10090,100041296,""
"37577",10090,100041354,""
"37578",10090,665802,""
"37579",10090,13999,""
"37580",10090,100039123,""
"37581",10090,100503353,""
"37582",10090,245511,""
"37583",10090,546157,""
"37584",10090,102636701,""
"37585",10090,102636807,""
"37586",10090,436199,""
"37587",10090,194735,""
"37588",10090,100529082,"3134"
"37589",10090,630294,"3134"
"37591",10090,207151,"283238"
"37593",10090,667414,""
"37594",10090,20116,"6202"
"37596",10090,227606,"387332"
"37598",10090,241633,"79895"
"37601",10090,627009,"645425"
"37603",10090,242546,""
"37604",10090,20556,""
"37605",10090,432995,"440335"
"37608",10090,240041,""
"37609",10090,75011,""
"37610",10090,635895,""
"37611",10090,664821,""
"37612",10090,664831,""
"37613",10090,244234,""
"37614",10090,100233208,""
"37617",10090,100504474,""
"37618",10090,100503710,"648044"
"37620",10090,20557,"100506736"
"37621",10090,20558,"100506736"
"37623",10090,73233,""
"37624",10090,319615,""
"37625",10090,75514,""
"37626",10090,240038,""
"37629",10090,210853,""
"37630",10090,70081,""
"37633",10090,14991,"3135"
"37639",10090,12362,"834"
"37641",10090,14626,"2712"
"37643",10090,14941,"2999"
"37644",10090,14942,"2999"
"37645",10090,14943,"2999"
"37646",10090,14944,"2999"
"37648",10090,394430,"54575	54577	54576	54600"
"37649",10090,394434,"54575	54577	54576	54600"
"37655",10090,67704,""
"37656",10090,100039078,""
"37658",10090,66050,""
"37659",10090,102639227,""
"37660",10090,73458,""
"37661",10090,75444,""
"37663",10090,234684,"26231"
"37665",10090,101055890,"91664"
"37666",10090,101055933,"91664"
"37667",10090,102633782,"91664"
"37673",10090,100554,""
"37674",10090,666790,""
"37675",10090,629595,""
"37676",10090,546052,""
"37677",10090,380654,"144535"
"37682",10090,215866,""
"37683",10090,629242,""
"37693",10090,619309,"4584"
"37695",10090,100862206,""
"37696",10090,667350,""
"37697",10090,53607,""
"37698",10090,544944,""
"37701",10090,22592,"2073"
"37703",10090,319955,"2074"
"37707",10090,20277,"6338"
"37709",10090,20533,"6521"
"37713",10090,12830,"1287"
"37715",10090,18861,"5395"
"37720",10090,13113,"1551"
"37723",10090,72303,"1559"
"37724",10090,69888,"1559"
"37726",10090,72082,"1562"
"37728",10090,13112,"1577"
"37729",10090,13114,"1577"
"37730",10090,53973,"1577"
"37731",10090,100041375,"1577"
"37732",10090,337924,"1577"
"37736",10090,67248,"6170"
"37738",10090,66483,"6166"
"37741",10090,67186,"6181"
"37744",10090,20102,"6192"
"37746",10090,18351,""
"37747",10090,258924,""
"37748",10090,259008,""
"37749",10090,257985,"283365"
"37750",10090,258068,"283365"
"37752",10090,258542,""
"37753",10090,258667,""
"37754",10090,259165,""
"37755",10090,258281,""
"37756",10090,258881,""
"37757",10090,258712,""
"37758",10090,269862,""
"37759",10090,257926,""
"37760",10090,259126,""
"37761",10090,259122,""
"37762",10090,259124,""
"37763",10090,257914,"196335"
"37765",10090,257910,"390079"
"37766",10090,258147,"390079"
"37768",10090,244187,"120793"
"37770",10090,258591,""
"37771",10090,258595,""
"37772",10090,258361,""
"37773",10090,258304,""
"37774",10090,258303,"26496"
"37776",10090,258730,""
"37777",10090,258732,""
"37778",10090,258733,""
"37779",10090,258728,""
"37780",10090,259028,""
"37781",10090,258694,"390191"
"37783",10090,258688,""
"37785",10090,258362,""
"37786",10090,258363,"390154"
"37788",10090,258787,""
"37789",10090,258390,""
"37790",10090,258951,""
"37791",10090,258940,""
"37793",10090,100040268,""
"37794",10090,18357,"26659"
"37796",10090,258449,""
"37797",10090,258908,"390882"
"37799",10090,258415,""
"37800",10090,258333,""
"37801",10090,258802,""
"37802",10090,258797,""
"37803",10090,18343,""
"37804",10090,258607,""
"37805",10090,258385,""
"37806",10090,258324,""
"37807",10090,258284,""
"37808",10090,258499,""
"37809",10090,258758,""
"37810",10090,259047,"390084"
"37812",10090,258350,""
"37813",10090,258949,""
"37814",10090,258987,""
"37815",10090,258982,""
"37816",10090,258977,""
"37817",10090,100042690,""
"37818",10090,258330,""
"37819",10090,257665,""
"37820",10090,258737,""
"37821",10090,29846,""
"37823",10090,404313,""
"37824",10090,258871,""
"37825",10090,258271,""
"37826",10090,228443,""
"37827",10090,258834,""
"37828",10090,259030,""
"37830",10090,259014,""
"37831",10090,257941,""
"37832",10090,259042,""
"37833",10090,259009,""
"37834",10090,259025,""
"37835",10090,258318,""
"37836",10090,258215,""
"37837",10090,258490,""
"37838",10090,259102,""
"37839",10090,258690,""
"37840",10090,258568,""
"37841",10090,258689,""
"37842",10090,258962,""
"37843",10090,258912,""
"37844",10090,259111,""
"37845",10090,258741,"219865"
"37847",10090,258551,""
"37848",10090,258336,""
"37849",10090,258249,""
"37850",10090,258598,""
"37851",10090,258438,""
"37852",10090,258754,""
"37853",10090,235248,""
"37854",10090,258242,""
"37855",10090,258366,""
"37856",10090,18346,""
"37857",10090,258989,""
"37858",10090,257872,""
"37859",10090,258277,""
"37860",10090,258436,""
"37861",10090,258111,""
"37862",10090,258835,""
"37863",10090,22746,""
"37864",10090,408058,""
"37865",10090,212281,"100287226"
"37866",10090,100416706,"100287226"
"37867",10090,408068,"100287226"
"37869",10090,17879,"4619"
"37872",10090,258168,""
"37873",10090,258752,""
"37874",10090,259091,""
"37875",10090,277666,""
"37876",10090,279185,""
"37877",10090,100041077,""
"37878",10090,195555,""
"37879",10090,347710,""
"37880",10090,384077,""
"37881",10090,381350,""
"37882",10090,258545,""
"37883",10090,100043474,"284433"
"37885",10090,258340,""
"37886",10090,258339,""
"37887",10090,258831,"26529"
"37888",10090,258218,"26529"
"37890",10090,212569,"163223"
"37892",10090,368202,""
"37893",10090,14990,""
"37896",10090,258636,"219438"
"37898",10090,216705,"9685"
"37900",10090,215194,"65095"
"37902",10090,11677,"231"
"37906",10090,12859,""
"37907",10090,102638382,""
"37909",10090,238257,"161291"
"37912",10090,20664,"6656"
"37914",10090,66222,"1992"
"37916",10090,214112,"348938"
"37918",10090,20227,"9092"
"37920",10090,442809,""
"37921",10090,101056200,""
"37922",10090,12525,"925"
"37925",10090,17250,"4363"
"37927",10090,16633,""
"37930",10090,15511,""
"37931",10090,67133,"2813"
"37933",10090,66065,"51171"
"37935",10090,232286,"7110"
"37938",10090,276770,"1984"
"37940",10090,406219,""
"37941",10090,100042023,""
"37944",10090,332396,"338567"
"37946",10090,387564,""
"37947",10090,73106,"400668"
"37949",10090,268949,"135656"
"37951",10090,19059,"5535"
"37955",10090,70227,"7757"
"37957",10090,100066,""
"37958",10090,665095,""
"37959",10090,195046,""
"37960",10090,69942,""
"37961",10090,20222,""
"37962",10090,66381,"7737"
"37964",10090,258064,"391191"
"37965",10090,258494,"391191"
"37966",10090,216783,"391191"
"37968",10090,70335,"92840"
"37972",10090,20384,""
"37973",10090,54644,""
"37974",10090,70861,""
"37975",10090,321022,"55573"
"37976",10090,102639170,"55573"
"37978",10090,434434,""
"37979",10090,76246,"23168"
"37981",10090,100040929,"100526842"
"37983",10090,228033,"518"
"37985",10090,54217,""
"37986",10090,18103,"4831"
"37989",10090,258150,"390326"
"37990",10090,258549,"390326"
"37992",10090,259021,"219473"
"37994",10090,449000,""
"37995",10090,22759,""
"37996",10090,260423,"333932"
"37998",10090,258120,"441608"
"38001",10090,258686,"219965"
"38003",10090,117004,"390144"
"38005",10090,258666,"403282"
"38007",10090,257917,"343172"
"38009",10090,208606,""
"38010",10090,75617,"6230"
"38012",10090,50927,"4678"
"38014",10090,235497,"123169"
"38018",10090,258173,""
"38019",10090,194433,""
"38020",10090,232791,"4849"
"38022",10090,12972,"1429"
"38024",10090,474145,""
"38025",10090,233079,"2867"
"38028",10090,100039350,""
"38029",10090,68337,""
"38031",10090,654812,"10218"
"38034",10090,11840,"375"
"38036",10090,66234,"6307"
"38038",10090,17955,"4676"
"38041",10090,11475,"59"
"38043",10090,24074,"6879"
"38045",10090,103140,""
"38046",10090,227656,"57109"
"38048",10090,594844,"158931"
"38049",10090,66104,"158931"
"38051",10090,66940,"51246"
"38053",10090,399673,""
"38056",10090,20306,""
"38057",10090,97541,""
"38058",10090,385263,""
"38059",10090,625125,""
"38060",10090,16598,"10365"
"38062",10090,20935,"6838"
"38064",10090,108037,"6472"
"38066",10090,215387,"23397"
"38072",10090,66151,""
"38073",10090,22709,"388561"
"38075",10090,434179,"7561"
"38076",10090,208111,"7561"
"38078",10090,13800,"55740"
"38081",10090,210104,""
"38084",10090,233073,""
"38085",10090,69982,""
